alpha	alpha_lwr	alpha_upr	xz_a	xz_a_lwr	xz_a_upr	species	mut_type
2.65059960813542	2.27444507623003	3.08792598194775	0.849285068635754	0.82974854965835	0.870263505565006	Oryctolagus_cuniculus	mod
2.37699854169138	1.99465782785887	2.83706889713279	0.86408063011267	0.840410397764335	0.889285311262641	Rattus_norvegicus	mod
2.44736520266374	2.07843796299294	2.89007981205119	0.860051071124756	0.838042756329758	0.88322671259935	Mus_pahari	mod
2.64915454572109	2.27741886607867	3.18514158462515	0.849357385383522	0.825960361559997	0.870078770492234	Mus_musculus	mod
3.61752002783334	2.83155862698491	4.73753491726146	0.811044311516749	0.782860585532588	0.840660263416424	Nomascus_leucogenys	mod
2.97310522663338	2.43517238029876	3.71414952957101	0.834461534569415	0.808084893323413	0.860737470941323	Pongo_abelii	mod
3.51136598038259	2.60017697806721	4.63805955935479	0.814441568894867	0.784910658176213	0.851842748489337	Homo_sapiens	mod
2.423486351939	2.05126365385238	2.88350741191984	0.861399929233664	0.838332791113973	0.885155378982617	Macaca_mulatta	mod
2.18818648885166	1.88055016177093	2.53394257494814	0.875771958655653	0.855313384186249	0.898103937058378	Callithrix_jacchus	mod
2.22740496694159	1.90562589570101	2.59235400843544	0.873230972508466	0.85224600130385	0.896106618882479	Saimiri_boliviensis	mod
2.84567914422361	2.46358636277991	3.35447882969947	0.840021395874388	0.819765738390177	0.859145385785884	Daubentonia_madagascariensis	mod
2.77101277130216	2.14681244500524	3.71300380095222	0.843453834225492	0.808119272016141	0.87852125867606	Microcebus_murinus	mod
4.10590381781064	3.50659232763503	4.92703703060969	0.797234474141059	0.779145576992977	0.814598100929885	Equus_caballus	mod
2.19502762262407	1.77066358367505	2.70607764423789	0.875324226290246	0.846551367059596	0.907282911307378	Dicerorhinus_sumatrensis	mod
2.56732401251437	2.15050412600479	3.16779471803355	0.853548111785743	0.826623361218363	0.878273012826917	Ceratotherium_simum_cottoni	mod
1.0136470581947	0.81361228242584	1.24781389276877	0.997740905299307	0.963251125376232	1.0342571782257	Felis_catus	mod
1.31422597853783	1.10648004958584	1.55072028514105	0.954739945961491	0.928030749020291	0.983150398282231	Canis_lupus_familiaris	mod
2.8310744573757	2.36381699137974	3.37460014640903	0.840682252655391	0.819061547193956	0.864854222165404	Bos_taurus	mod
3.30184460879165	2.70197549711351	4.15128101753412	0.82163894653568	0.796084313344734	0.846750696716697	Ovis_aries	mod
1.94806231482052	1.60253639182334	2.32727752026177	0.892803903764809	0.867030676764092	0.922827029596155	Sus_scrofa	mod
2.27132438117714	1.99750015717617	2.62024285382009	0.87045772771295	0.850816375287236	0.889074216861662	Oryctolagus_cuniculus	exptotsub
