alpha	alpha_lwr	alpha_upr	xz_a	xz_a_lwr	xz_a_upr	species	mut_type
2.28846473109674	2.07886856679137	2.53355435061585	0.869395514679681	0.855334110412219	0.88319642498676	Oryctolagus_cuniculus	mod
2.00595219200503	1.82393415088182	2.24108950770768	0.888448858825214	0.872358815890333	0.902743937256878	Rattus_norvegicus	mod
2.47314752619475	2.21572403036046	2.78373420942995	0.858615514689566	0.842859451298626	0.873981305725398	Mus_pahari	mod
2.34191973030559	2.10379760593306	2.62582607733294	0.866152806510518	0.850532812600795	0.881457304236688	Mus_musculus	mod
3.55095888276159	2.76510915795528	4.43530389911935	0.813155941529577	0.789321568589388	0.843731032850598	Nomascus_leucogenys	mod
3.0225195753116	2.51476043349255	3.58078621470869	0.832400270738693	0.812202091246411	0.856342941702065	Pongo_abelii	mod
3.55910400630398	2.58116941539392	4.70281523209198	0.812894229307232	0.783567993385981	0.852825596708053	Homo_sapiens	mod
2.3437213663454	2.05430993505363	2.6428277584426	0.866045321053565	0.849674678813715	0.884937464602228	Macaca_mulatta	mod
2.12615167735399	1.89685965034916	2.41316467211762	0.879921407790086	0.86198881801574	0.896800931744477	Callithrix_jacchus	mod
2.28085066718253	2.04842018496045	2.537316757092	0.869865999490667	0.855133437512128	0.88535917826848	Saimiri_boliviensis	mod
3.03161544447231	2.74014014877014	3.3948403157334	0.832026353335375	0.818359701856141	0.844913106679318	Daubentonia_madagascariensis	mod
2.86648437694964	2.2886946933726	3.67904324095235	0.83908858841063	0.809145936965305	0.869381338846526	Microcebus_murinus	mod
3.62354862840248	3.15470269892408	4.13557891236033	0.81085605889482	0.796480009630229	0.827127405972829	Equus_caballus	mod
2.38684047731966	1.96264281393955	2.87313834555931	0.863506958121511	0.838792371247043	0.891690980610261	Dicerorhinus_sumatrensis	mod
2.68138327879832	2.26540217049781	3.17567399292161	0.847758016352017	0.826321531437424	0.870827328005675	Ceratotherium_simum_cottoni	mod
1.04191610749767	0.835908167702285	1.28144916711295	0.993157389874513	0.958878597695705	1.02979303561846	Felis_catus	mod
1.34060814154986	1.18843153298393	1.5150959574225	0.951492928197667	0.931732762733186	0.971298845749585	Canis_lupus_familiaris	mod
2.8299126323413	2.47688006741398	3.23791875487273	0.840735041239253	0.823976588170032	0.858409451502647	Bos_taurus	mod
3.20374062456373	2.7739568026487	3.69701091923724	0.825255582160437	0.808600904872553	0.843315924071727	Ovis_aries	mod
1.83025798875946	1.58291204238017	2.14171783358021	0.902216453758294	0.878864802202904	0.924773274916605	Sus_scrofa	mod
1.94867976223428	1.80226300210611	2.10025375063505	0.892756551097358	0.881702828313147	0.904569628010987	Oryctolagus_cuniculus	exptotsub
2.0423141756353	1.87130458477284	2.21865983050527	0.885798100233173	0.873792210145429	0.898849163153506	Rattus_norvegicus	exptotsub
2.58422182379878	2.29043390391649	2.89571398456002	0.852667059343282	0.837794903829067	0.869274190821203	Mus_pahari	exptotsub
2.44075386433657	2.21650920701584	2.68773978615854	0.860422655311094	0.847445871633599	0.873930698497366	Mus_musculus	exptotsub
3.42958516950768	2.65065328712578	4.42673069099478	0.817169849505515	0.789515340136486	0.849282383425555	Nomascus_leucogenys	exptotsub
2.94536368275421	2.41851748375675	3.5268855027674	0.835641372238366	0.813934952170931	0.861682977051026	Pongo_abelii	exptotsub
3.44526697868797	2.58712998219165	4.59964580424408	0.816638911272644	0.785721815862244	0.852516265085553	Homo_sapiens	exptotsub
2.26955855034644	1.9676668572243	2.5665858066554	0.870567791665951	0.853586792189131	0.891310030878447	Macaca_mulatta	exptotsub
2.08914838035985	1.89385507300238	2.32214329306851	0.882475875089672	0.867340330580452	0.897039871215227	Callithrix_jacchus	exptotsub
2.24053786672855	2.01335128368138	2.49581279781464	0.872393831132637	0.857371005034964	0.887904286813033	Saimiri_boliviensis	exptotsub
2.8422625269336	2.58258615796539	3.13526627137192	0.840175546394027	0.827881597681373	0.852751979697987	Daubentonia_madagascariensis	exptotsub
2.66301885746596	2.18933588450824	3.27567691166626	0.848665911717745	0.822587396983697	0.87569659979629	Microcebus_murinus	exptotsub
3.2469085461033	2.9088440274274	3.69599702696518	0.823643596927705	0.808631549275953	0.83722007375808	Equus_caballus	exptotsub
2.31827152447284	1.86078464096097	2.83310564249275	0.867574477178821	0.840590040777775	0.899702966261286	Dicerorhinus_sumatrensis	exptotsub
2.59321998939545	2.23162299713339	3.06727965166331	0.852201275912462	0.83057638612597	0.872961357371007	Ceratotherium_simum_cottoni	exptotsub
0.99719908037129	0.828455298226158	1.21296366639484	1.00046747461753	0.967921801032583	1.03127315571424	Felis_catus	exptotsub
1.2744794309272	1.15218818834308	1.42878149745636	0.959774028993922	0.941152727831436	0.976428921788008	Canis_lupus_familiaris	exptotsub
2.72803936073425	2.39964583624641	3.07954292774231	0.845491674172855	0.830083666677404	0.862765524835593	Bos_taurus	exptotsub
3.05965803964053	2.66461711447685	3.52499865576782	0.830884110637809	0.813996360525668	0.8485865360121	Ovis_aries	exptotsub
1.66660495008145	1.44483631293044	1.92123828649716	0.916672452730441	0.894880390192132	0.939350225537561	Sus_scrofa	exptotsub
1.0976030963623	0.917195515507782	1.32114741750022	0.984489741881807	0.953880939073647	1.01439680752822	Oryctolagus_cuniculus	C>A
1.28669882653137	1.07148551318186	1.52518147364574	0.958207755913612	0.930674094894851	0.988496900295793	Rattus_norvegicus	C>A
1.03164467913256	0.835827805473577	1.28899981286923	0.994808035831333	0.957914688146847	1.02980893125106	Mus_pahari	C>A
