alpha	alpha_lwr	alpha_upr	xz_a	xz_a_lwr	xz_a_upr	species	mut_type
2.3734419813672	2.06142959887785	2.76738449874456	0.864288760169066	0.843624093467362	0.884429853810029	Oryctolagus_cuniculus	mod
2.48567646343481	2.11504321540353	2.94893772162797	0.857925572551962	0.83548843942226	0.880681889110476	Rattus_norvegicus	mod
2.5423931955264	2.19023118486446	2.95237294035522	0.854863354574882	0.835341707389608	0.87563793803708	Mus_pahari	mod
2.70535555305328	2.34166450930537	3.17423478597235	0.846586422577087	0.826376577787867	0.866168042346431	Mus_musculus	mod
3.71063693983753	2.89605468202544	4.62984408919442	0.808190344925272	0.78508320824483	0.837779939214497	Nomascus_leucogenys	mod
3.20005551307716	2.58745552198148	3.92023283247447	0.825394727424663	0.802161609561755	0.852499400363793	Pongo_abelii	mod
3.63695984393815	2.71242600927881	4.83622843925395	0.810439028106931	0.780895688646466	0.846243758573793	Homo_sapiens	mod
2.49648458644008	2.15410970124601	2.87691626832864	0.857334364517275	0.838624640614366	0.878031118069008	Macaca_mulatta	mod
2.14878419555075	1.88122278650491	2.43455099446926	0.878388596549531	0.860772582619062	0.89804990776458	Callithrix_jacchus	mod
2.35028041641423	2.07202711421256	2.71189345558035	0.865654985196789	0.846269522902861	0.883678640155563	Saimiri_boliviensis	mod
2.84551837742723	2.54730111029577	3.25893146303611	0.840028643189761	0.823200452770708	0.854602972589983	Daubentonia_madagascariensis	mod
2.50451669588727	1.98686493862731	3.27404146991746	0.856897367364721	0.822647059313522	0.889866135127751	Microcebus_murinus	mod
3.84322242173177	3.28476506381936	4.58519938227971	0.80431606795687	0.786029758480688	0.822256683093942	Equus_caballus	mod
2.24434021148629	1.79193589968881	2.7953259695485	0.872152720289031	0.842321319788853	0.905449608187986	Dicerorhinus_sumatrensis	mod
2.83783937718269	2.36065626549428	3.40477711064834	0.840375517180379	0.818017495532679	0.86504061925197	Ceratotherium_simum_cottoni	mod
0.936302524418446	0.737376811731659	1.15641649759338	1.01096548271397	0.975821538840333	1.05038691788966	Felis_catus	mod
1.28112713223524	1.06850071556581	1.49744882435884	0.958919850299361	0.933605736714606	0.988961293712183	Canis_lupus_familiaris	mod
2.77881939399172	2.37419356247973	3.27195748343653	0.843088611501251	0.82272315113579	0.864244741048602	Bos_taurus	mod
3.12708079791157	2.67164381915419	3.6705682469069	0.828201344399174	0.809404473165516	0.848238382089826	Ovis_aries	mod
1.77857864940067	1.46005559499274	2.17435542320901	0.90659749130266	0.876683056700496	0.937663252281893	Sus_scrofa	mod
2.06842134218334	1.82605764283734	2.33082986593294	0.883933655884092	0.866816987607763	0.90256654944377	Oryctolagus_cuniculus	exptotsub
2.49559614051284	2.18228992812894	2.95525001752633	0.857382824903659	0.835219011957751	0.876159416140515	Rattus_norvegicus	exptotsub
2.63487079646027	2.29501693336465	3.06011515916187	0.850075294922693	0.830865621753519	0.868992384606426	Mus_pahari	exptotsub
2.79297856721946	2.40303728048711	3.26505214838491	0.842430029114397	0.822975814473715	0.862570094022373	Mus_musculus	exptotsub
3.5970966575845	2.80525972351431	4.59130316505583	0.811685733334923	0.78589945497855	0.84186276761795	Nomascus_leucogenys	exptotsub
3.13251386492475	2.51299862993835	3.71857823125373	0.827988972763468	0.807952162846632	0.856438066229771	Pongo_abelii	exptotsub
3.53325570258148	2.67575993781857	4.83286857788519	0.813728008537815	0.78096148709075	0.848035057950214	Homo_sapiens	exptotsub
2.42050922025016	2.11223504774457	2.79859493482754	0.861569420537305	0.842170156273919	0.880874994906463	Macaca_mulatta	exptotsub
2.11357569613008	1.83770946336628	2.37729516771439	0.880782760743095	0.864063291350153	0.901597929106699	Callithrix_jacchus	exptotsub
2.30721005371374	2.04009633005561	2.59288323137024	0.8682464441344	0.852218665920596	0.885957963483723	Saimiri_boliviensis	exptotsub
2.6936819098263	2.39073379993428	3.0707797716328	0.847155047350757	0.830435453991476	0.86328094133476	Daubentonia_madagascariensis	exptotsub
2.3725595955739	1.90728489446281	3.01127239252079	0.864340465386663	0.832864970204891	0.895975692395929	Microcebus_murinus	exptotsub
3.4872131926718	3.07511898446641	4.03625544392652	0.815236979250749	0.799040148133067	0.830261071936273	Equus_caballus	exptotsub
2.19102046701146	1.72486743432571	2.63119172644505	0.875586250091035	0.850261121845528	0.911326886928589	Dicerorhinus_sumatrensis	exptotsub
2.75678748022883	2.33937911613305	3.26205883623512	0.844123248966089	0.823085592890493	0.866304576434353	Ceratotherium_simum_cottoni	exptotsub
0.905337143610482	0.734079269212928	1.09790918910232	1.01656099844009	0.984443370315087	1.05111660416535	Felis_catus	exptotsub
1.22866900980389	1.0534684251365	1.41741451215343	0.965798867874655	0.942443395612006	0.991320631882786	Canis_lupus_familiaris	exptotsub
2.68557381564386	2.28849528564032	3.15956928508059	0.847552113550655	0.826939671147646	0.869393631056052	Bos_taurus	exptotsub
2.99881220289329	2.56042263624149	3.56431908175552	0.83338283958029	0.812727153395446	0.85391035506497	Ovis_aries	exptotsub
1.64788823723386	1.36266330930884	2.03473020787638	0.918439629472342	0.886345722464243	0.948834110517009	Sus_scrofa	exptotsub
1.31736181429623	1.07266641430193	1.60060670498239	0.954350127468462	0.923017104197043	0.988313537608607	Oryctolagus_cuniculus	C>A
1.53274556682815	1.2177835607904	1.8573903533021	0.929885631650013	0.899979789564364	0.967267085234596	Rattus_norvegicus	C>A
1.08040496289015	0.873738077070008	1.32125037728815	0.987117097500342	0.953868199594585	1.02246168136218	Mus_pahari	C>A
1.70325395788382	1.35740937757937	2.13523719152063	0.913283032370076	0.879303422976426	0.949462973921206	Mus_musculus	C>A
3.79619488522214	2.64095863169746	6.25039578352102	0.805665744606718	0.758615670082714	0.849768628019042	Nomascus_leucogenys	C>A
3.31475338183134	2.28312777757736	5.21032532350191	0.821175304280553	0.774014773559518	0.869725064582146	Pongo_abelii	C>A
3.81777509094765	2.52954740446596	6.62439342274048	0.805043127601777	0.754105316497914	0.855548296595515	Homo_sapiens	C>A
1.11213764622609	0.850042522388048	1.4536209018015	0.982302661251512	0.938373948821455	1.02701874430763	Macaca_mulatta	C>A
0.862233521852963	0.699341182162795	1.06007931684709	1.02465972115927	0.990278801993081	1.05897556476457	Callithrix_jacchus	C>A
0.953905456435852	0.772954176531236	1.17707695898784	1.00786365983272	0.972887658953779	1.04268691326491	Saimiri_boliviensis	C>A
1.7745675708188	1.45129417812521	2.1311463892569	0.906944349458846	0.879581230148601	0.938631848412639	Daubentonia_madagascariensis	C>A
0.458258180664588	0.280336176755639	0.688169228565668	1.12383308308467	1.06157178363358	1.18736324524495	Microcebus_murinus	C>A
1.36793511905335	0.988661180922288	1.88437309313918	0.948205912105615	0.897797191442539	1.00190057833657	Equus_caballus	C>A
0.485899138794545	0.244814677122139	0.770932585847927	1.11532879268924	1.04311615548076	1.20222162028267	Dicerorhinus_sumatrensis	C>A
0.421109541705362	0.224668320551719	0.69434816787887	1.13578368200009	1.06013164588712	1.21103174534065	Ceratotherium_simum_cottoni	C>A
0.486036634379844	0.239904081657873	0.834866387570314	1.11528728021223	1.02999920748968	1.20434266639018	Felis_catus	C>A
0.423910524158315	0.253743866734492	0.638833493985441	1.13486087926351	1.07346007741483	1.19840738688496	Canis_lupus_familiaris	C>A
0.751510620356889	0.55462603387115	0.985780525726829	1.04729048870825	1.00238688248591	1.09549434106667	Bos_taurus	C>A
1.13294466962794	0.788362446138689	1.55933691836593	0.979223610200958	0.927150802960968	1.039447177746	Ovis_aries	C>A
1.32392547175617	0.981666417683135	1.71559073208618	0.953537598961613	0.912162668251014	1.00308386621032	Sus_scrofa	C>A
1.74481854279128	1.47946640494471	2.08134729018167	0.909548538919218	0.883022242291302	0.935541721935477	Oryctolagus_cuniculus	C>G
1.90357736991688	1.56216349080856	2.33833088201813	0.896268492873816	0.866367262631452	0.926863437504379	Rattus_norvegicus	C>G
2.39160832873982	1.98509737800327	2.91211427268591	0.86323024419343	0.837077503415809	0.889998297848695	Mus_pahari	C>G
2.49667023250348	2.01032349023812	3.16603669784763	0.857324241541653	0.826690861127339	0.888126808351949	Mus_musculus	C>G
3.30727186743784	2.01969454233985	5.08361997358903	0.821443678005686	0.77625054428573	0.887439548598656	Nomascus_leucogenys	C>G
2.99776642144928	2.21377309212947	4.29390904330474	0.833426451102743	0.792597554638723	0.874107157191444	Pongo_abelii	C>G
4.44866187517833	2.90058169729981	7.32241434077489	0.7890208670078	0.746771626521933	0.837581345143512	Homo_sapiens	C>G
2.48910419268787	1.83849136575951	3.31552169867743	0.857737677977766	0.821147796229977	0.901533213984236	Macaca_mulatta	C>G
1.43220930647295	1.14686477854049	1.75402425703207	0.940765883741627	0.908736672028607	0.977197014609627	Callithrix_jacchus	C>G
1.53086128224764	1.20334696820756	1.92309524680675	0.930081604238671	0.894735412423394	0.969236655091597	Saimiri_boliviensis	C>G
2.76494474952355	2.29058846627401	3.33787743696493	0.843738764936112	0.820351660388645	0.869264674135387	Daubentonia_madagascariensis	C>G
2.1793591875301	1.60869408432015	2.96858255203536	0.876352527037973	0.83465275689547	0.922222375813915	Microcebus_murinus	C>G
3.57963589447612	2.88703475496116	4.60308903246788	0.812238647065979	0.785648653710523	0.838177010333076	Equus_caballus	C>G
1.40358261797533	1.05785321450317	1.81917589579252	0.944030407642726	0.903142392662208	0.99062887250729	Dicerorhinus_sumatrensis	C>G
2.00817770156158	1.54049026927321	2.65818099479625	0.888284779958509	0.848906601654847	0.929083206784881	Ceratotherium_simum_cottoni	C>G
0.517572080004332	0.35935040552491	0.718118409384932	1.10596485582732	1.05468804111043	1.15709699570992	Felis_catus	C>G
1.38796920229367	1.1451348987406	1.66950495206974	0.945843913184891	0.916400860322979	0.977447432509442	Canis_lupus_familiaris	C>G
2.50377836552457	1.95283428811103	3.28408684999432	0.856937453548147	0.822281314550743	0.892438451202921	Bos_taurus	C>G
2.70795852574164	2.02338758046393	3.59068580905983	0.846460119597299	0.811888251065012	0.887169876699821	Ovis_aries	C>G
1.20663193872117	0.907607818153789	1.61785172616755	0.968786224970996	0.921328403235928	1.01614451023719	Sus_scrofa	C>G
1.15712433174923	1.02096214075408	1.30642001786141	0.975720093423046	0.955714915252726	0.996542547675459	Oryctolagus_cuniculus	C>T
1.39523949847014	1.21010483865393	1.63263885100741	0.94499652348995	0.919898007688455	0.968311482336453	Rattus_norvegicus	C>T
1.46047631521889	1.27558813408248	1.6335097641352	0.937616914203335	0.919814262983094	0.959631222370622	Mus_pahari	C>T
1.98161257349244	1.72637523310409	2.29239318702118	0.890259320049458	0.869153620319319	0.911191579661728	Mus_musculus	C>T
3.659235705614	3.08873236150204	4.40215409185503	0.809751650726045	0.790074228785603	0.829716386659041	Nomascus_leucogenys	C>T
3.56712839411188	3.04582494940633	4.25221006198362	0.812637309297638	0.793597360374466	0.83144558691246	Pongo_abelii	C>T
3.98822477231358	3.26483463914864	4.98343614026772	0.800314747315899	0.778085365059734	0.822983786338099	Homo_sapiens	C>T
1.60790177641812	1.42424407220071	1.84946953526977	0.922300016317709	0.900628342134641	0.941666479726526	Macaca_mulatta	C>T
1.33634200466934	1.17195638682818	1.52554382917833	0.952013018071679	0.930636216101714	0.973609601022837	Callithrix_jacchus	C>T
1.45394763017709	1.3178280147464	1.61630225785482	0.938337772630145	0.921479223077211	0.954292263745149	Saimiri_boliviensis	C>T
2.39942279664928	2.11297014721551	2.7198420897495	0.862778391081701	0.845885743869904	0.880824411566015	Daubentonia_madagascariensis	C>T
0.640200898484677	0.521683103877272	0.760147474697271	1.07312094143421	1.04542280855263	1.10477803490621	Microcebus_murinus	C>T
1.77004145789633	1.55346173858512	2.04793364003937	0.907336951498056	0.885394088389029	0.927750142715173	Equus_caballus	C>T
